hanja	hangul	require_hanja	require_hangul
消失	소실	false	false
消失性	소실성	false	false
消失量	소실량	false	false
消失點	소실점	false	false
消失되다	소실되다	false	false
消失하다	소실하다	false	false
消奴	소노	false	false
消奴部	소노부	false	false
消寂	소적	false	false
消寂하다	소적하다	false	false
消寒	소한	false	false
消寒하다	소한하다	false	false
消弧	소호	false	false
消弧角	소호각	false	false
消弧하다	소호하다	false	false
消忘	소망	false	false
消忘하다	소망하다	false	false
消息	소식	false	false
消息不通	소식불통	false	false
消息卦	소식괘	false	false
消息子	소식자	false	false
消息欄	소식란	false	false
消息滿虛	소식만허	false	false
消息盈虛	소식영허	false	false
消息紙	소식지	false	false
消息通	소식통	false	false
消息줄	소식줄	false	false
消悶	소민	false	false
消悶하다	소민하다	false	false
消愁	소수	false	false
消愁하다	소수하다	false	false
消憂	소우	false	false
消憂하다	소우하다	false	false
消散	소산	false	false
消散되다	소산되다	false	false
消散하다	소산하다	false	false
消日	소일	false	false
消日거리	소일거리	false	false
消日놀이	소일놀이	false	false
消日놀이하다	소일놀이하다	false	false
消日터	소일터	false	false
消日하다	소일하다	false	false
消暑	소서	false	false
消暑하다	소서하다	false	false
消暢	소창	false	false
消暢하다	소창하다	false	false
消極	소극	false	false
消極主義	소극주의	false	false
消極劑	소극제	false	false
消極性	소극성	false	false
消極的	소극적	false	false
消極策	소극책	false	false
消毒	소독	false	false
消毒器	소독기	false	false
消毒室	소독실	false	false
消毒庫	소독고	false	false
消毒所	소독소	false	false
消毒服	소독복	false	false
消毒水	소독수	false	false
消毒法	소독법	false	false
消毒綿	소독면	false	false
消毒藥	소독약	false	false
消毒衣	소독의	false	false
消毒車	소독차	false	false
消毒내	소독내	false	false
消毒되다	소독되다	false	false
消毒솜	소독솜	false	false
消毒저	소독저	false	false
消毒하다	소독하다	false	false
消水	소수	false	false
消沈	소침	false	false
消沈하다	소침하다	false	false
消沫劑	소말제	false	false
消法	소법	false	false
消泡劑	소포제	false	false
消渴	소갈	false	false
消渴症	소갈증	false	false
消滅	소멸	false	false
消滅되다	소멸되다	false	false
消滅하다	소멸하다	false	false
消滯	소체	false	false
消滯丸	소체환	false	false
消滯하다	소체하다	false	false
消火	소화	false	false
消火劑	소화제	false	false
消火力	소화력	false	false
消火器	소화기	false	false
消火山	소화산	false	false
消火彈	소화탄	false	false
消火栓	소화전	false	false
消火되다	소화되다	false	false
消火하다	소화하다	false	false
消炎	소염	false	false
消炎劑	소염제	false	false
消炎法	소염법	false	false
消炎하다	소염하다	false	false
消焰	소염	false	false
消焰器	소염기	false	false
消熱	소열	false	false
消熱劑	소열제	false	false
消熱하다	소열하다	false	false
消燈	소등	false	false
消燈喇叭	소등나팔	false	false
消燈되다	소등되다	false	false
消燈하다	소등하다	false	false
消痰	소담	false	false
消痰之劑	소담지제	false	false
消痰之材	소담지재	false	false
消痰劑	소담제	false	false
消痰되다	소담되다	false	false
消痰하다	소담하다	false	false
消瘀	소어	false	false
消瘦	소수	false	false
消瘦하다	소수하다	false	false
消盡	소진	false	false
消盡되다	소진되다	false	false
消盡하다	소진하다	false	false
消石灰	소석회	false	false
消磁	소자	false	false
消磨	소마	false	false
消磨歲月	소마세월	false	false
消磨歲月하다	소마세월하다	false	false
消磨되다	소마되다	false	false
消磨하다	소마하다	false	false
消穀	소곡	false	false
消索	소삭	false	false
消索하다	소삭하다	false	false
消耗	소모	false	false
消耗品	소모품	false	false
消耗戰	소모전	false	false
消耗熱	소모열	false	false
消耗率	소모율	false	false
消耗症	소모증	false	false
消耗的	소모적	false	false
消耗費	소모비	false	false
消耗量	소모량	false	false
消耗되다	소모되다	false	false
消耗하다	소모하다	false	false
消腎	소신	false	false
消腫	소종	false	false
消腫하다	소종하다	false	false
消臭	소취	false	false
消臭하다	소취하다	false	false
消色	소색	false	false
消色劑	소색제	false	false
消色되다	소색되다	false	false
消色하다	소색하다	false	false
消融	소융	false	false
消融하다	소융하다	false	false
消詳	소상	false	false
消詳하다	소상하다	false	false
消費	소비	false	false
消費力	소비력	false	false
消費品	소비품	false	false
消費國	소비국	false	false
消費地	소비지	false	false
消費文化	소비문화	false	false
消費物	소비물	false	false
消費稅	소비세	false	false
消費組合	소비조합	false	false
消費者	소비자	false	false
消費表	소비표	false	false
消費財	소비재	false	false
消費量	소비량	false	false
消費額	소비액	false	false
消費高	소비고	false	false
消費되다	소비되다	false	false
消費하다	소비하다	false	false
消轉	소전	false	false
消退期	소퇴기	false	false
消遣	소견	false	false
消遣歲月	소견세월	false	false
消遣歲月하다	소견세월하다	false	false
消遣法	소견법	false	false
消遣거리	소견거리	false	false
消遣하다	소견하다	false	false
消長	소장	false	false
消長之數	소장지수	false	false
消長하다	소장하다	false	false
消閑	소한	false	false
消閑하다	소한하다	false	false
消防	소방	false	false
消防准監	소방준감	false	false
消防員	소방원	false	false
消防器	소방기	false	false
消防士	소방사	false	false
消防官	소방관	false	false
消防尉	소방위	false	false
消防廳	소방청	false	false
消防手	소방수	false	false
消防摠監	소방총감	false	false
消防服	소방복	false	false
消防望樓	소방망루	false	false
消防望臺	소방망대	false	false
消防校	소방교	false	false
消防正	소방정	false	false
消防正監	소방정감	false	false
消防法	소방법	false	false
消防監	소방감	false	false
消防署	소방서	false	false
消防船	소방선	false	false
消防艇	소방정	false	false
消防衣	소방의	false	false
消防警	소방경	false	false
消防車	소방차	false	false
消防長	소방장	false	false
消防隊	소방대	false	false
消防隊員	소방대원	false	false
消防領	소방령	false	false
消防하다	소방하다	false	false
消陽劑	소양제	false	false
消音	소음	false	false
消音器	소음기	false	false
消音하다	소음하다	false	false
消風	소풍	false	false
消風하다	소풍하다	false	false
消食	소식	false	false
消食되다	소식되다	false	false
消食하다	소식하다	false	false
消魂	소혼	false	false
消魂斷腸	소혼단장	false	false
消魂斷腸하다	소혼단장하다	false	false
消魂하다	소혼하다	false	false
消點	소점	false	false
消롱	소롱	false	false
消롱하다	소롱하다	false	false
涉世	섭세	false	false
涉世하다	섭세하다	false	false
涉危	섭위	false	false
涉危하다	섭위하다	false	false
涉外	섭외	false	false
涉外하다	섭외하다	false	false
涉歷	섭력	false	false
涉歷하다	섭력하다	false	false
涉水	섭수	false	false
涉水禽	섭수금	false	false
涉水鳥	섭수조	false	false
涉水하다	섭수하다	false	false
涉獵	섭렵	false	false
涉獵하다	섭렵하다	false	false
涉疑	섭의	false	false
涉疑하다	섭의하다	false	false
涉禽類	섭금류	false	false
涉羅	섭라	false	false
涉險	섭험	false	false
涉險하다	섭험하다	false	false
涌沫	용말	false	false
涌泄	용설	false	false
涌泄하다	용설하다	false	false
涌溢	용일	false	false
涌溢하다	용일하다	false	false
涎沫	연말	false	false
涒灘	군탄	false	false
涓吉	연길	false	false
涓吉하다	연길하다	false	false
涓埃	연애	false	false
涓埃之報	연애지보	false	false
涓奴	연노	false	false
涓奴部	연노부	false	false
涓涓	연연	false	false
涓涓하다	연연하다	false	false
涓涓히	연연히	false	false
涓露	연로	false	false
涔旱	잠한	false	false
涕唾	체타	false	false
涕泗	체사	false	false
涕泣	체읍	false	false
涕泣하다	체읍하다	false	false
涕泫	체현	false	false
涕泫하다	체현하다	false	false
涕洟	체이	false	false
涕洟하다	체이하다	false	false
涕淚	체루	false	false
涯岸	애안	false	false
涯角	애각	false	false
涯限	애한	false	false
涯際	애제	false	false
涰泣	철읍	false	false
涰泣하다	철읍하다	false	false
液	액	false	false
液便	액변	false	false
液劑	액제	false	false
液化	액화	false	false
液化機	액화기	false	false
液化熱	액화열	false	false
液化되다	액화되다	false	false
液化하다	액화하다	false	false
液卵	액란	false	false
液態	액태	false	false
液晶	액정	false	false
液晶板	액정판	false	false
液材	액재	false	false
液果	액과	false	false
液柱計	액주계	false	false
液汁	액즙	false	false
液流動性	액유동성	false	false
液浸	액침	false	false
液浸法	액침법	false	false
液浸하다	액침하다	false	false
液溶體	액용체	false	false
液滴	액적	false	false
液燻法	액훈법	false	false
液狀	액상	false	false
液肥	액비	false	false
液肥桶	액비통	false	false
液胞	액포	false	false
液胞膜	액포막	false	false
液脫	액탈	false	false
液腔	액강	false	false
液膏	액고	false	false
液酸	액산	false	false
液量	액량	false	false
液量計	액량계	false	false
液雨	액우	false	false
液雲	액운	false	false
液面	액면	false	false
液面計	액면계	false	false
液體	액체	false	false
液體化	액체화	false	false
液體化하다	액체화하다	false	false
液體狀	액체상	false	false
液體비누	액체비누	false	false
液젓	액젓	false	false
涳濛	공몽	false	false
涳濛하다	공몽하다	false	false
涳濛히	공몽히	false	false
涵泳	함영	false	false
涵泳하다	함영하다	false	false
涵育	함육	false	false
涵育되다	함육되다	false	false
涵育하다	함육하다	false	false
涵養	함양	false	false
涵養薰陶	함양훈도	false	false
涵養薰陶하다	함양훈도하다	false	false
涵養量	함양량	false	false
涵養되다	함양되다	false	false
涵養하다	함양하다	false	false
涷瘃	동촉	false	false
涸潮	고조	false	false
涸谷	고곡	false	false
涸轍	학철	false	false
涸轍鮒魚	학철부어	false	false
涸鮒	학부	false	false
涼	양	false	false
涼劑	양제	false	false
涼味	양미	false	false
涼夜	양야	false	false
涼天	양천	false	false
涼室	양실	false	false
涼州	양주	false	false
涼德	양덕	false	false
涼德하다	양덕하다	false	false
涼性	양성	false	false
涼意	양의	false	false
涼感	양감	false	false
涼扇	양선	false	false
涼月	양월	false	false
涼材	양재	false	false
涼氣	양기	false	false
涼燠	양욱	false	false
涼爐	양로	false	false
涼秋	양추	false	false
涼竹	양죽	false	false
涼簷	양첨	false	false
涼花	양화	false	false
涼薄	양박	false	false
涼薄하다	양박하다	false	false
涼薄히	양박히	false	false
涼轎	양교	false	false
涼陰	양음	false	false
涼雨	양우	false	false
涼風	양풍	false	false
涼颸	양시	false	false
涼하다	양하다	false	false
涼휘양	양휘양	false	false
涿縣	탁현	false	false
淀川江	요도가와강	false	false
淀江	요도강	false	false
淅瀝	석력	false	false
淅然	석연	false	false
淆亂	효란	false	false
淆亂하다	효란하다	false	false
淆薄	효박	false	false
淆薄하다	효박하다	false	false
淆雜	효잡	false	false
淆雜하다	효잡하다	false	false
淇園長	기원장	false	false
淇水	기수	false	false
淇水江	치수이강	false	false
淋巴	임파	false	false
淋巴幹	임파간	false	false
淋巴液	임파액	false	false
淋巴球	임파구	false	false
淋巴管	임파관	false	false
淋巴管腫	임파관종	false	false
淋巴節	임파절	false	false
淋巴腫	임파종	false	false
淋巴腺	임파선	false	false
淋巴質	임파질	false	false
淋汗	임한	false	false
淋汗하다	임한하다	false	false
淋淋	임림	false	false
淋淋하다	임림하다	false	false
淋漉	임록	false	false
淋漉하다	임록하다	false	false
淋漓	임리	false	false
淋漓하다	임리하다	false	false
淋瀝	임력	false	false
淋瀝하다	임력하다	false	false
淋疾	임질	false	false
淋症	임증	false	false
淋癧	임력	false	false
淋祕	임비	false	false
淋菌	임균	false	false
淑人	숙인	false	false
淑儀	숙의	false	false
淑夫人	숙부인	false	false
淑女	숙녀	false	false
淑女服	숙녀복	false	false
淑女靴	숙녀화	false	false
淑妃	숙비	false	false
淑姿	숙자	false	false
淑婉	숙완	false	false
淑婉하다	숙완하다	false	false
淑媛	숙원	false	false
淑容	숙용	false	false
淑弟	숙제	false	false
淑德	숙덕	false	false
淑心	숙심	false	false
淑性	숙성	false	false
淑態	숙태	false	false
淑慝	숙특	false	false
淑明	숙명	false	false
淑明하다	숙명하다	false	false
淑景	숙경	false	false
淑氣	숙기	false	false
淑淸	숙청	false	false
淑淸하다	숙청하다	false	false
淑湫	숙추	false	false
淑湫하다	숙추하다	false	false
淑潔	숙결	false	false
淑潔하다	숙결하다	false	false
淑獻	숙헌	false	false
淑獻하다	숙헌하다	false	false
淑範	숙범	false	false
淑聖曲	숙성곡	false	false
淑英娘子傳	숙영낭자전	false	false
淑行	숙행	false	false
淑譽	숙예	false	false
淑質	숙질	false	false
淑陵	숙릉	false	false
淑香傳	숙향전	false	false
淘汰	도태	false	false
淘汰期	도태기	false	false
淘汰板	도태판	false	false
淘汰機	도태기	false	false
淘汰法	도태법	false	false
淘汰되다	도태되다	false	false
淘汰하다	도태하다	false	false
淘淸	도청	false	false
淘淸하다	도청하다	false	false
淘金	도금	false	false
淘金하다	도금하다	false	false
淘鵝	도아	false	false
淚器	누기	false	false
淚囊	누낭	false	false
淚囊炎	누낭염	false	false
淚小管	누소관	false	false
淚水	누수	false	false
淚河	누하	false	false
淚液	누액	false	false
淚湖	누호	false	false
淚珠	누주	false	false
淚當	누당	false	false
淚痕	누한	false	false
淚眼	누안	false	false
淚管	누관	false	false
淚腺	누선	false	false
淚腺炎	누선염	false	false
淚誦	누송	false	false
淚誦하다	누송하다	false	false
淚路	누로	false	false
淚道	누도	false	false
淚阜	누부	false	false
淚骨	누골	false	false
淚點	누점	false	false
淚鼻管	누비관	false	false
淟涊	전인	false	false
淡	담	false	false
淡交	담교	false	false
淡味	담미	false	false
淡墨	담묵	false	false
淡墨色	담묵색	false	false
淡墨빛	담묵빛	false	false
淡姿	담자	false	false
淡峀	담수	false	false
淡彩	담채	false	false
淡彩畫	담채화	false	false
淡愁	담수	false	false
淡態	담태	false	false
淡月	담월	false	false
淡服	담복	false	false
淡水	담수	false	false
淡水之交	담수지교	false	false
淡水化	담수화	false	false
淡水化하다	담수화하다	false	false
淡水卵	담수란	false	false
淡水水母	담수수모	false	false
淡水水泳場	담수수영장	false	false
淡水江	단수이강	false	false
淡水浴	담수욕	false	false
淡水湖	담수호	false	false
淡水眞珠조개	담수진주조개	false	false
淡水藻	담수조	false	false
淡水醬	담수장	false	false
淡水魚	담수어	false	false
淡泊	담박	false	false
淡泊性	담박성	false	false
淡泊하다	담박하다	false	false
淡海水	담해수	false	false
淡淡	담담	false	false
淡淡하다	담담하다	false	false
淡淡히	담담히	false	false
淡淺黃色	담천황색	false	false
淡湖	담호	false	false
淡潔	담결	false	false
淡潔하다	담결하다	false	false
淡然	담연	false	false
淡然하다	담연하다	false	false
淡然히	담연히	false	false
淡煙	담연	false	false
淡畫	담화	false	false
淡白	담백	false	false
淡白色	담백색	false	false
淡白하다	담백하다	false	false
淡石花醢	담석화해	false	false
淡碧	담벽	false	false
淡碧色	담벽색	false	false
淡竹	담죽	false	false
淡竹茹	담죽여	false	false
淡竹葉	담죽엽	false	false
淡粧	담장	false	false
淡粧濃抹	담장농말	false	false
淡粧하다	담장하다	false	false
淡紅	담홍	false	false
淡紅色	담홍색	false	false
淡紅銀石	담홍은석	false	false
淡紅銀鑛	담홍은광	false	false
淡紅빛	담홍빛	false	false
淡紅뾰족날개나방	담홍뾰족날개나방	false	false
淡素	담소	false	false
淡素하다	담소하다	false	false
淡紫色	담자색	false	false
淡綠	담록	false	false
淡綠色	담녹색	false	false
淡羹	담갱	false	false
淡色	담색	false	false
淡色團	담색단	false	false
淡色맵시벌	담색맵시벌	false	false
淡色물잠자리	담색물잠자리	false	false
淡菜	담채	false	false
淡蒼球	담창구	false	false
淡蕩	담탕	false	false
淡蕩하다	담탕하다	false	false
淡藍色	담남색	false	false
淡褐色	담갈색	false	false
淡豆豉	담두시	false	false
淡赤色	담적색	false	false
淡路섬	아와지섬	false	false
淡醢菹	담해저	false	false
淡鐵色	담철색	false	false
淡雅	담아	false	false
淡雅하다	담아하다	false	false
淡雲	담운	false	false
淡霞	담하	false	false
淡靄	담애	false	false
淡靑	담청	false	false
淡靑玉	담청옥	false	false
淡靑色	담청색	false	false
淡食	담식	false	false
淡食하다	담식하다	false	false
淡香	담향	false	false
淡鹽	담염	false	false
淡鹽湯	담염탕	false	false
淡鹽灸	담염구	false	false
淡鹽하다	담염하다	false	false
淡黃	담황	false	false
淡黃色	담황색	false	false
淡黃빛	담황빛	false	false
淡黑	담흑	false	false
淡黑色	담흑색	false	false
淡黑납작맵시벌	담흑납작맵시벌	false	false
淡黑부전나비	담흑부전나비	false	false
淡黑빛	담흑빛	false	false
淡치	담치	false	false
淡하다	담하다	false	false
淤泥	어니	false	false
淥水	녹수	false	false
淥池	녹지	false	false
淥波	녹파	false	false
淦水	감수	false	false
淦水道	감수도	false	false
淨	정	false	false
淨事色	정사색	false	false
淨事빗	정사빗	false	false
淨人	정인	false	false
淨侶	정려	false	false
淨几	정궤	false	false
淨刷	정쇄	false	false
淨刹	정찰	false	false
淨化	정화	false	false
淨化値	정화치	false	false
淨化場	정화장	false	false
淨化槽	정화조	false	false
淨化法	정화법	false	false
淨化筒	정화통	false	false
淨化되다	정화되다	false	false
淨化하다	정화하다	false	false
淨名經	정명경	false	false
淨命	정명	false	false
淨土	정토	false	false
淨土事業	정토사업	false	false
淨土回向	정토회향	false	false
淨土宗	정토종	false	false
淨土往生	정토왕생	false	false
淨土律	정토율	false	false
淨土敎	정토교	false	false
淨土樂園	정토낙원	false	false
淨土發願	정토발원	false	false
淨土論	정토론	false	false
淨土變	정토변	false	false
淨土變相	정토변상	false	false
淨土門	정토문	false	false
淨地	정지	false	false
淨域	정역	false	false
淨妙	정묘	false	false
淨妙하다	정묘하다	false	false
淨宗	정종	false	false
淨室	정실	false	false
淨宮	정궁	false	false
淨寫	정사	false	false
淨寫되다	정사되다	false	false
淨寫하다	정사하다	false	false
淨居天	정거천	false	false
淨巖寺	정암사	false	false
淨惠寺	정혜사	false	false
淨慧	정혜	false	false
淨戒	정계	false	false
淨房	정방	false	false
淨掃	정소	false	false
淨掃하다	정소하다	false	false
淨施	정시	false	false
淨書	정서	false	false
淨書하다	정서하다	false	false
淨松汚竹	정송오죽	false	false
淨桶	정통	false	false
淨業	정업	false	false
淨榻	정탑	false	false
淨水	정수	false	false
淨水器	정수기	false	false
淨水場	정수장	false	false
淨水池	정수지	false	false
淨水法	정수법	false	false
淨水錠	정수정	false	false
淨水하다	정수하다	false	false
淨波羅蜜	정바라밀	false	false
淨洗	정세	false	false
淨洗하다	정세하다	false	false
淨液	정액	false	false
淨淨	정정	false	false
淨淨하다	정정하다	false	false
淨淨히	정정히	false	false
淨源	정원	false	false
淨潔	정결	false	false
淨潔스럽다	정결스럽다	false	false
淨潔스레	정결스레	false	false
淨潔하다	정결하다	false	false
淨潔히	정결히	false	false
淨濟	정제	false	false
淨火	정화	false	false
淨玻璃	정파리	false	false
淨玻璃鏡	정파리경	false	false
淨琉璃	정유리	false	false
淨瑠璃	조루리	false	false
淨界	정계	false	false
淨白	정백	false	false
淨白하다	정백하다	false	false
淨神	정신	false	false
淨神하다	정신하다	false	false
淨福	정복	false	false
淨穢	정예	false	false
淨籌	정주	false	false
淨罪	정죄	false	false
淨罪하다	정죄하다	false	false
淨肉	정육	false	false
淨華衆	정화중	false	false
淨行	정행	false	false
淨衣	정의	false	false
淨財	정재	false	false
淨邦	정방	false	false
淨配	정배	false	false
淨門	정문	false	false
淨院	정원	false	false
淨音	정음	false	false
淨頭	정두	false	false
淨食	정식	false	false
淨飯王	정반왕	false	false
淨飯王宮	정반왕궁	false	false
淨髮	정발	false	false
淨髮하다	정발하다	false	false
淨齋	정재	false	false
淨齋所	정재소	false	false
淨하다	정하다	false	false
淨히	정히	false	false
淪亡	윤망	false	false
淪亡하다	윤망하다	false	false
淪塞	윤색	false	false
淪塞되다	윤색되다	false	false
淪塞하다	윤색하다	false	false
淪沒	윤몰	false	false
淪沒되다	윤몰되다	false	false
淪沒하다	윤몰하다	false	false
淪滅	윤멸	false	false
淪滅하다	윤멸하다	false	false
淪漪	윤의	false	false
淪落	윤락	false	false
淪落女	윤락녀	false	false
淪落街	윤락가	false	false
淪落하다	윤락하다	false	false
淫	음	false	false
淫亂	음란	false	false
淫亂性	음란성	false	false
淫亂物	음란물	false	false
淫亂罪	음란죄	false	false
淫亂스럽다	음란스럽다	false	false
淫亂하다	음란하다	false	false
淫事	음사	false	false
淫佚	음일	false	false
淫佚하다	음일하다	false	false
淫刑	음형	false	false
淫奔	음분	false	false
淫奔하다	음분하다	false	false
淫奢	음사	false	false
淫奢하다	음사하다	false	false
淫女	음녀	false	false
淫姦	음간	false	false
淫姦하다	음간하다	false	false
淫威	음위	false	false
淫婦	음부	false	false
淫婦蕩子	음부탕자	false	false
淫媟	음설	false	false
淫媟하다	음설하다	false	false
淫宴	음연	false	false
淫巧	음교	false	false
淫巧하다	음교하다	false	false
淫度	음도	false	false
淫心	음심	false	false
淫惑	음혹	false	false
淫惑하다	음혹하다	false	false
淫慝	음특	false	false
淫慝하다	음특하다	false	false
淫慾	음욕	false	false
淫戒	음계	false	false
淫戲	음희	false	false
淫放	음방	false	false
淫放하다	음방하다	false	false
淫昏	음혼	false	false
淫昏하다	음혼하다	false	false
淫曲	음곡	false	false
淫書	음서	false	false
淫樂	음락	false	false
淫樂하다	음락하다	false	false
淫氣	음기	false	false
淫淚	음루	false	false
淫湎	음면	false	false
淫湎하다	음면하다	false	false
淫烝	음증	false	false
淫烝하다	음증하다	false	false
淫物	음물	false	false
淫犯	음범	false	false
淫犯하다	음범하다	false	false
淫猥	음외	false	false
淫猥하다	음외하다	false	false
淫男	음남	false	false
淫男蕩女	음남탕녀	false	false
淫畫	음화	false	false
淫祀	음사	false	false
淫祠	음사	false	false
淫穢	음예	false	false
淫穢하다	음예하다	false	false
淫縱	음종	false	false
淫縱하다	음종하다	false	false
淫羊藿	음양곽	false	false
淫習	음습	false	false
淫者好酸	음자호산	false	false
淫聲	음성	false	false
淫艷	음염	false	false
淫艷하다	음염하다	false	false
淫荒	음황	false	false
淫荒하다	음황하다	false	false
淫蒸	음증	false	false
淫蒸하다	음증하다	false	false
淫蕩	음탕	false	false
淫蕩性	음탕성	false	false
淫蕩스럽다	음탕스럽다	false	false
淫蕩스레	음탕스레	false	false
淫蕩하다	음탕하다	false	false
淫藥	음약	false	false
淫虐	음학	false	false
淫虐無道	음학무도	false	false
淫虐無道하다	음학무도하다	false	false
淫虐하다	음학하다	false	false
淫行	음행	false	false
淫行하다	음행하다	false	false
淫褻	음설	false	false
淫褻하다	음설하다	false	false
淫視	음시	false	false
淫視하다	음시하다	false	false
淫談	음담	false	false
淫談悖說	음담패설	false	false
淫豫石	인위스	false	false
淫貪	음탐	false	false
淫貪하다	음탐하다	false	false
淫賣	음매	false	false
淫賣하다	음매하다	false	false
淫辭	음사	false	false
淫霖	음림	false	false
淫非	음비	false	false
淫非하다	음비하다	false	false
淫靡	음미	false	false
淫靡하다	음미하다	false	false
淫風	음풍	false	false
淫驕	음교	false	false
淫驕하다	음교하다	false	false
淫하다	음하다	false	false
淬勉	쉬면	false	false
淬勉하다	쉬면하다	false	false
淬礪	쉬려	false	false
淬礪하다	쉬려하다	false	false
淮勇	회용	false	false
淮南	화이난	false	false
淮南子	회남자	false	false
淮水	회수	false	false
淮水江	화이수이강	false	false
淮河	회하	false	false
淮河江	화이허강	false	false
淮烏	회오	false	false
淮陰	화이인	false	false
淮陽	회양	false	false
淮陽郡	회양군	false	false
深井	심정	false	false
深交	심교	false	false
深交하다	심교하다	false	false
深位	심위	false	false
深信	심신	false	false
深信하다	심신하다	false	false
深入	심입	false	false
深入하다	심입하다	false	false
深冬	심동	false	false
深冷	심랭	false	false
深切	심절	false	false
深切하다	심절하다	false	false
深刑	심형	false	false
深刑하다	심형하다	false	false
深到	심도	false	false
深到하다	심도하다	false	false
深刻	심각	false	false
深刻化	심각화	false	false
深刻性	심각성	false	false
深刻하다	심각하다	false	false
深刻히	심각히	false	false
深劾	심핵	false	false
深劾하다	심핵하다	false	false
深化	심화	false	false
深化되다	심화되다	false	false
深化하다	심화하다	false	false
深博	심박	false	false
深博하다	심박하다	false	false
深卷	심권	false	false
深厚	심후	false	false
深厚하다	심후하다	false	false
深味	심미	false	false
深呼吸	심호흡	false	false
深呼吸하다	심호흡하다	false	false
深嚴	심엄	false	false
深嚴하다	심엄하다	false	false
深圳	선전	false	false
深坑	심갱	false	false
深境	심경	false	false
深壑	심학	false	false
深夜	심야	false	false
深夜業	심야업	false	false
深大	심대	false	false
深大하다	심대하다	false	false
深契	심계	false	false
深契하다	심계하다	false	false
深奧	심오	false	false
深奧하다	심오하다	false	false
深奧히	심오히	false	false
深室	심실	false	false
深宮	심궁	false	false
深密	심밀	false	false
深密하다	심밀하다	false	false
深居	심거	false	false
深層	심층	false	false
深層水	심층수	false	false
深層流	심층류	false	false
深層的	심층적	false	false
深層部	심층부	false	false
深山	심산	false	false
深山山査木	심산산사목	false	false
深山幽谷	심산유곡	false	false
深山溪谷	심산계곡	false	false
深山猛虎	심산맹호	false	false
深山窮谷	심산궁곡	false	false
深峽	심협	false	false
深川	심천	false	false
深巷	심항	false	false
深幽	심유	false	false
深幽하다	심유하다	false	false
深度	심도	false	false
深廣	심광	false	false
深廣하다	심광하다	false	false
深弊	심폐	false	false
深得	심득	false	false
深得하다	심득하다	false	false
深心	심심	false	false
深念	심념	false	false
深念하다	심념하다	false	false
深思	심사	false	false
深思熟慮	심사숙려	false	false
深思熟慮하다	심사숙려하다	false	false
深思熟考	심사숙고	false	false
深思熟考하다	심사숙고하다	false	false
深思遠慮	심사원려	false	false
深思默考	심사묵고	false	false
深思默考하다	심사묵고하다	false	false
深思하다	심사하다	false	false
深怨	심원	false	false
深怨하다	심원하다	false	false
深恨	심한	false	false
深恨하다	심한하다	false	false
深恩厚德	심은후덕	false	false
深悔	심회	false	false
深悔하다	심회하다	false	false
深悼	심도	false	false
深悼하다	심도하다	false	false
深情	심정	false	false
深情하다	심정하다	false	false
深愁	심수	false	false
深愁하다	심수하다	false	false
深愍	심민	false	false
深愍하다	심민하다	false	false
深意	심의	false	false
深愛	심애	false	false
深愛하다	심애하다	false	false
深慧	심혜	false	false
深慮	심려	false	false
深慮하다	심려하다	false	false
深憂	심우	false	false
深憂하다	심우하다	false	false
深懷	심회	false	false
深懷하다	심회하다	false	false
深成巖	심성암	false	false
深戒	심계	false	false
深戒하다	심계하다	false	false
深房	심방	false	false
深旨	심지	false	false
深智	심지	false	false
深更	심경	false	false
深杯	심배	false	false
深林	심림	false	false
深根固柢	심근고저	false	false
深根性	심근성	false	false
深樹	심수	false	false
深檐	심첨	false	false
深水	심수	false	false
深水道	심수도	false	false
深沈	심침	false	false
深沈하다	심침하다	false	false
深沙大將	심사대장	false	false
深泓	심홍	false	false
深洞	심동	false	false
深海	심해	false	false
深海域	심해역	false	false
深海帶	심해대	false	false
深海底	심해저	false	false
深海投棄	심해투기	false	false
深海波	심해파	false	false
深海線	심해선	false	false
深海谷	심해곡	false	false
深海魚	심해어	false	false
深海魚類	심해어류	false	false
深深	심심	false	false
深深山中	심심산중	false	false
深深山川	심심산천	false	false
深深山谷	심심산곡	false	false
深深山골	심심산골	false	false
深深山속	심심산속	false	false
深深藏之	심심장지	false	false
深深藏之하다	심심장지하다	false	false
深深하다	심심하다	false	false
深深히	심심히	false	false
深淵	심연	false	false
深淵에서	심연에서	false	false
深淺	심천	false	false
深淺圖	심천도	false	false
深溝	심구	false	false
深溪	심계	false	false
深潭	심담	false	false
深玄	심현	false	false
深玄하다	심현하다	false	false
深痛	심통	false	false
深痛하다	심통하다	false	false
深痼	심고	false	false
深目	심목	false	false
深目高準	심목고준	false	false
深省	심성	false	false
深省하다	심성하다	false	false
深眷	심권	false	false
深睡	심수	false	false
深知	심지	false	false
深砂鑛床	심사광상	false	false
深碧	심벽	false	false
深碧色	심벽색	false	false
深碧하다	심벽하다	false	false
深祕	심비	false	false
深秋	심추	false	false
深穩	심온	false	false
深穩하다	심온하다	false	false
深穴	심혈	false	false
深究	심구	false	false
深究하다	심구하다	false	false
深穽	심정	false	false
深窓	심창	false	false
深窟	심굴	false	false
深紅	심홍	false	false
深紅色	심홍색	false	false
深綠	심록	false	false
深綠色	심녹색	false	false
深羞	심수	false	false
深考	심고	false	false
深考하다	심고하다	false	false
深耕	심경	false	false
深耕機	심경기	false	false
深耕하다	심경하다	false	false
深耽	심탐	false	false
深耽하다	심탐하다	false	false
