hanja	hangul	require_hanja	require_hangul
立證	립증	false	false
立證하다	립증하다	false	false
立身揚名	립신양명	false	false
立身揚名하다	립신양명하다	false	false
立遲	립지	false	false
立錐	립추	false	false
立錐之地	립추지지	false	false
立面圖	립면도	false	false
立食	립식	false	false
立食하다	립식하다	false	false
立養	립양	false	false
立馬	립마	false	false
立體	립체	false	false
立體主義	립체주의	false	false
立體交叉	립체교차	false	false
立體交叉接續部	립체교차접속부	false	false
立體交叉點	립체교차점	false	false
立體化學	립체화학	false	false
立體印刷	립체인쇄	false	false
立體口號	립체구호	false	false
立體回路	립체회로	false	false
立體圖	립체도	false	false
立體圖案	립체도안	false	false
立體型板	립체형판	false	false
立體寫眞	립체사진	false	false
立體幾何學	립체기하학	false	false
立體式養殖	립체식양식	false	false
立體式우리	립체식우리	false	false
立體性	립체성	false	false
立體感	립체감	false	false
立體戰	립체전	false	false
立體放送	립체방송	false	false
立體效果	립체효과	false	false
立體映畫	립체영화	false	false
立體望遠鏡	립체망원경	false	false
立體構造	립체구조	false	false
立體橋	립체교	false	false
立體步道다리	립체보도다리	false	false
立體派	립체파	false	false
立體特性重合	립체특성중합	false	false
立體特性重合物	립체특성중합물	false	false
立體特性重合觸媒	립체특성중합촉매	false	false
立體異性	립체이성	false	false
立體異性體	립체이성체	false	false
立體的	립체적	false	false
立體的配置	립체적배치	false	false
立體美	립체미	false	false
立體美術	립체미술	false	false
立體舞臺	립체무대	false	false
立體裁斷	립체재단	false	false
立體角	립체각	false	false
立體配置	립체배치	false	false
立體錄音	립체록음	false	false
立體錄音電蓄	립체록음전축	false	false
立體鏡	립체경	false	false
立體障礙	립체장애	false	false
立體音	립체음	false	false
立體顯微鏡	립체현미경	false	false
立體養魚	립체양어	false	false
立體養魚場	립체양어장	false	false
立體거울	립체거울	false	false
立體다리	립체다리	false	false
立高跳	립고도	false	false
立黃	립황	false	false
站田	참전	false	false
竝依	병의	false	false
竝列型變換器	병렬형변환기	false	false
竝列的關係	병렬적관계	false	false
竝列複合文	병렬복합문	false	false
竝列韻	병렬운	false	false
竝列體系	병렬체계	false	false
竝利	병리	false	false
竝利하다	병리하다	false	false
竝坐擧主	병좌거주	false	false
竝坐擧主되다	병좌거주되다	false	false
竝坐擧主하다	병좌거주하다	false	false
竝屬	병속	false	false
竝屬槪念	병속개념	false	false
竝播	병파	false	false
竝現	병현	false	false
竝現하다	병현하다	false	false
竝立複合文	병립복합문	false	false
竝立隊形	병립대형	false	false
竝罷	병파	false	false
竝行觀測	병행관측	false	false
竝行追擊	병행추격	false	false
童婢	동비	false	false
童話舞踊	동화무용	false	false
童솔	동솔	false	false
童솔나무	동솔나무	false	false
端	단	false	false
端子잇개	단자잇개	false	false
端川靑콩	단천청콩	false	false
端波잃음	단파잃음	false	false
端部	단부	false	false
競技品性	경기품성	false	false
競技情緖	경기정서	false	false
競技感情	경기감정	false	false
競技膽	경기담	false	false
競技論	경기론	false	false
競技道德	경기도덕	false	false
競技館	경기관	false	false
競技걷기	경기걷기	false	false
競技돛배	경기돛배	false	false
競技헤염	경기헤염	false	false
競爭圖表	경쟁도표	false	false
競爭圖表板	경쟁도표판	false	false
競爭枝	경쟁지	false	false
競爭總和	경쟁총화	false	false
競爭運動	경쟁운동	false	false
競走棒	경주봉	false	false
競走線	경주선	false	false
竹人	죽인	false	false
竹竿	죽간	false	false
竹簟	죽담	false	false
竹腰輿	죽요여	false	false
竹葉畫	죽엽화	false	false
竹藤	죽등	false	false
竹馬故舊	죽마고구	false	false
竹신대	죽신대	false	false
竿子	간자	false	false
笋	순	false	false
笋머리	순머리	false	false
笑裏刀	소리도	false	false
笞杖	태장	false	false
笠子	립자	false	false
笠帽	립모	false	false
笠房	립방	false	false
笠挫泡煤	립좌포매	false	false
笠檐	립첨	false	false
笠飾	립식	false	false
符桁	부형	false	false
符棒	부봉	false	false
符號化理論	부호화리론	false	false
符號繼電器	부호계전기	false	false
符號誤字率	부호오자률	false	false
符號距離	부호거리	false	false
符號무게	부호무게	false	false
符號묶음	부호묶음	false	false
第一樂章形式	제일악장형식	false	false
第一生命	제일생명	false	false
第三國際黨	제삼국제당	false	false
第三次皮質中樞	제삼차피질중추	false	false
第六感	제륙감	false	false
笭箵	령성	false	false
筆匣筒	필갑통	false	false
筆唱	필창	false	false
筆唱하다	필창하다	false	false
筆墨工作	필묵공작	false	false
筆彩	필채	false	false
筆鐸	필탁	false	false
等價回路	등가회로	false	false
等價報償	등가보상	false	false
等價層	등가층	false	false
等價計算	등가계산	false	false
等地溫線	등지온선	false	false
等外線	등외선	false	false
等容積小傾斜	등용적소경사	false	false
等差合列	등차합렬	false	false
等數花	등수화	false	false
等比合列	등비합렬	false	false
等比數列機構	등비수렬기구	false	false
等比濕線	등비습선	false	false
等比點	등비점	false	false
等流運動	등류운동	false	false
等溫型鍛造	등온형단조	false	false
等溫車	등온차	false	false
等積循環	등적순환	false	false
等積記力機	등적기력기	false	false
等質곁數	등질곁수	false	false
等體積吃水線	등체적흘수선	false	false
筋之符	근지부	false	false
筋退神經	근퇴신경	false	false
筍	순	false	false
筍써리	순써리	false	false
筍치기	순치기	false	false
筍치기하다	순치기하다	false	false
筏士	벌사	false	false
筒	통	false	false
筒介匠	통개장	false	false
筒琉璃管	통유리관	false	false
筒畓	통답	false	false
筒굴뚝	통굴뚝	false	false
筒길	통길	false	false
箒星	취성	false	false
箔	박	false	false
算數平均	산수평균	false	false
算數級數	산수급수	false	false
算段	산단	false	false
算대	산대	false	false
箚紙	차지	false	false
管化	관화	false	false
管壓試驗機	관압시험기	false	false
管式	관식	false	false
管式水門	관식수문	false	false
管形空氣豫熱機	관형공기예열기	false	false
管木	관목	false	false
管模樣꽃갓	관모양꽃갓	false	false
管狀물림	관상물림	false	false
管理伐	관리벌	false	false
管理勞力	관리로력	false	false
管理工	관리공	false	false
管理自動化	관리자동화	false	false
管理自動化機具	관리자동화기구	false	false
管理自動化裝置	관리자동화장치	false	false
管理自動化體系	관리자동화체계	false	false
管理일군	관리일군	false	false
管螺絲	관나사	false	false
管螺絲틀개	관나사틀개	false	false
管輸送	관수송	false	false
管鐘	관종	false	false
管類	관류	false	false
管風琴	관풍금	false	false
管龍鬚鐵	관용수철	false	false
管길	관길	false	false
管낫菌	관낫균	false	false
管묶음	관묶음	false	false
管주머니이끼	관주머니이끼	false	false
管틀개	관틀개	false	false
箭網	전망	false	false
箱子式飼育	상자식사육	false	false
箱子式닭우리	상자식닭우리	false	false
箱子管理	상자관리	false	false
箱子飼育	상자사육	false	false
箱子우리	상자우리	false	false
節刊	절간	false	false
節操	절조	false	false
節數	절수	false	false
節次方向語	절차방향어	false	false
節歌化	절가화	false	false
節歌化되다	절가화되다	false	false
節歌化하다	절가화하다	false	false
節炭	절탄	false	false
節炭하다	절탄하다	false	false
節窯	절요	false	false
節節句句	절절구구	false	false
節約制度	절약제도	false	false
節約機	절약기	false	false
節足動物	절족동물	false	false
篆刻	전각	false	false
篆文	전문	false	false
築上	축상	false	false
築上하다	축상하다	false	false
築城監役	축성감역	false	false
築塞	축새	false	false
築塞하다	축새하다	false	false
築底하다	축저하다	false	false
築成遮斷物	축성차단물	false	false
篤學家	독학가	false	false
篤志者	독지자	false	false
篩別場	사별장	false	false
簇子錘	족자추	false	false
簇生	족생	false	false
簇生하다	족생하다	false	false
簡單簡單	간단간단	false	false
簡單諸元準備	간단제원준비	false	false
簡單하다	간단하다	false	false
簡單한價値形態	간단한가치형태	false	false
簡易鐵道驛	간이철도역	false	false
簡略潮汐計算法	간략조석계산법	false	false
簡略讀本	간략독본	false	false
簡略하다	간략하다	false	false
簡論	간론	false	false
簡選	간선	false	false
簾	렴	false	false
簾子	렴자	false	false
簾席門	렴석문	false	false
簾幕	렴막	false	false
簾幕屛帳	렴막병장	false	false
簾敎	렴교	false	false
簾波	렴파	false	false
簾窓	렴창	false	false
簾鉤	렴구	false	false
簿記員	부기원	false	false
簿記長	부기장	false	false
籃輿	람여	false	false
籐걸床	등걸상	false	false
籠	롱	false	false
籠中鳥	롱중조	false	false
籠佛	롱불	false	false
籠兒	롱아	false	false
籠型非同期電動機	롱형비동기전동기	false	false
籠城	롱성	false	false
籠城鬪爭	롱성투쟁	false	false
籠城하다	롱성하다	false	false
籠彫	롱조	false	false
籠球	롱구	false	false
籠球板	롱구판	false	false
籠球臺	롱구대	false	false
籠球輪	롱구륜	false	false
籠球靴	롱구화	false	false
籠絡	롱락	false	false
籠絡物	롱락물	false	false
籠絡되다	롱락되다	false	false
籠絡받이	롱락받이	false	false
籠絡하다	롱락하다	false	false
籠臺石	롱대석	false	false
籠餠	롱병	false	false
籠鳥	롱조	false	false
籠鷹	롱응	false	false
籠게번티기	농게번티기	false	false
籠장사	농장사	false	false
籤詩	첨시	false	false
米亂	미란	false	false
米國흰나비	미국흰나비	false	false
米州國家機構	미주국가기구	false	false
米菽	미숙	false	false
粉末비누	분말비누	false	false
粉板	분판	false	false
粉沙	분사	false	false
粉湯국	분탕국	false	false
粉狀肥料	분상비료	false	false
粉狀貨物	분상화물	false	false
粉白	분백	false	false
粉砂	분사	false	false
粉碎度	분쇄도	false	false
粉碎效率	분쇄효률	false	false
粉碎系統	분쇄계통	false	false
粉磨具	분마구	false	false
粉筆그림	분필그림	false	false
粉紅色국수버섯	분홍색국수버섯	false	false
粉紅꽃장구채	분홍꽃장구채	false	false
粉裝瓷器	분장자기	false	false
粉貼匣	분첩갑	false	false
粉鑛肥料	분광비료	false	false
粉飾	분식	false	false
粉飾되다	분식되다	false	false
粉飾하다	분식하다	false	false
粉떡	분떡	false	false
粉틀채	분틀채	false	false
粒子	립자	false	false
粒子加速器	립자가속기	false	false
粒子線	립자선	false	false
粒度	립도	false	false
粒度分析	립도분석	false	false
粒度選鑛	립도선광	false	false
粒徑	립경	false	false
粒徑分析	립경분석	false	false
粒狀	립상	false	false
粒狀化塔	립상화탑	false	false
粒狀度	립상도	false	false
粒狀斑	립상반	false	false
粒狀組織	립상조직	false	false
粒狀肥料	립상비료	false	false
粒狀體	립상체	false	false
粒界	립계	false	false
粒米	립미	false	false
粒粒이	립립이	false	false
粒群	립군	false	false
粒鐵	립철	false	false
粒鐵冶金	립철야금	false	false
粒鐵回轉爐	립철회전로	false	false
粒鐵連續製鋼法	립철련속제강법	false	false
粒鑛	립광	false	false
粗暴스럽다	조폭스럽다	false	false
粗暴하다	조폭하다	false	false
粗暴히	조폭히	false	false
粗毛羊	조모양	false	false
粗炭	추탄	false	false
粗製油	조제유	false	false
粗野스럽다	조야스럽다	false	false
粗金屬精製法	조금속정제법	false	false
粗鋼法	조강법	false	false
粗音	조음	false	false
粘性物	점성물	false	false
粘液털	점액털	false	false
粘着끌힘	점착끌힘	false	false
粘粳米	점갱미	false	false
粘質皮膜똥	점질피막똥	false	false
粥喇叭	죽나발	false	false
粥沙鉢湯	죽사발탕	false	false
粥밥	죽밥	false	false
粥벌이	죽벌이	false	false
粥탕물	죽탕물	false	false
粮料	량료	false	false
粲粲하다	찬찬하다	false	false
粲粲히	찬찬히	false	false
精	정	false	false
精力學的運動	정력학적운동	false	false
精壯軍	정장군	false	false
精子管	정자관	false	false
精密壓搾加工盤	정밀압착가공반	false	false
精密械機	정밀계기	false	false
精密飜譯	정밀번역	false	false
精板	정판	false	false
精步兵	정보병	false	false
精氣	정기	false	false
精氣롭다	정기롭다	false	false
精淵	정연	false	false
精潔度	정결도	false	false
精磨	정마	false	false
精磨하다	정마하다	false	false
精神錯亂毒物	정신착란독물	false	false
精穀	정곡	false	false
精米製粉工學	정미제분공학	false	false
精粟	정속	false	false
精紡工車	정방공차	false	false
精繭	정견	false	false
精華	정화	false	false
精製松津	정제송진	false	false
精製硫酸	정제류산	false	false
精誠作業	정성작업	false	false
精誠函	정성함	false	false
精誠運動	정성운동	false	false
精選浮選	정선부선	false	false
精銳	정예	false	false
精銳로이	정예로이	false	false
精銳롭다	정예롭다	false	false
精銳하다	정예하다	false	false
精鍊期	정련기	false	false
精黍	정서	false	false
精黍하다	정서하다	false	false
精춤	정춤	false	false
糖分作物	당분작물	false	false
糖度	탕도	false	false
糖浸	당침	false	false
糖色	탕색	false	false
糖蛋白比	당단백비	false	false
糖衣沙糖	당의사탕	false	false
糖類工學	당류공학	false	false
糖기름質	당기름질	false	false
糠掃法	강소법	false	false
糠油	강유	false	false
糧券	량권	false	false
糧政	량정	false	false
糧政事業	량정사업	false	false
糧票	량표	false	false
糧秣	량말	false	false
糧秣庫	량말고	false	false
糧穀	량곡	false	false
糧米	량미	false	false
糧草	량초	false	false
糧道	량도	false	false
糧食	량식	false	false
糧食말	량식말	false	false
糧食쌀	량식쌀	false	false
糧食하다	량식하다	false	false
糧餉	량향	false	false
糧餉廳	량향청	false	false
糲飯	랄반	false	false
系列	계렬	false	false
系列式	계렬식	false	false
系列生産	계렬생산	false	false
系列稀釋法	계렬희석법	false	false
系統圃	계통포	false	false
系統사이섞붙임	계통사이섞붙임	false	false
紀念碑彫刻	기념비조각	false	false
紀念碑書藝	기념비서예	false	false
紀念碑繪畫	기념비회화	false	false
紀念碑美術	기념비미술	false	false
紀念號	기념호	false	false
約婚말	약혼말	false	false
約束式	약속식	false	false
約結	약결	false	false
約證書	약증서	false	false
約한소리	약한소리	false	false
紅䩞	홍첩	false	false
紅令旗	홍령기	false	false
紅光	홍광	false	false
紅唐紙쪽	홍당지쪽	false	false
紅唐무우	홍당무우	false	false
紅娘子	홍랑자	false	false
紅桃花	홍도화	false	false
紅燈綠亭	홍등록정	false	false
紅疫꽃들기	홍역꽃들기	false	false
紅色繭	홍색견	false	false
紅藍花	홍람화	false	false
紅衣還鄕	홍의환향	false	false
紅點	홍점	false	false
紅감	홍감	false	false
紅날개連새	홍날개련새	false	false
紅딱다구리	홍딱다구리	false	false
紅무	홍무	false	false
紅찌	홍찌	false	false
紆餘하다	우여하다	false	false
紋樣圖	문양도	false	false
納付穀	납부곡	false	false
納帖	납첩	false	false
納帖하다	납첩하다	false	false
納幣	납페	false	false
納幣하다	납페하다	false	false
紐帶	뉴대	false	false
純利得	순리득	false	false
純利潤	순리윤	false	false
純同化率	순동화률	false	false
純太陰曆	순태음력	false	false
純孝	순효	false	false
純孝하다	순효하다	false	false
純流通費	순류통비	false	false
純烈하다	순렬하다	false	false
純用水量	순용수량	false	false
純粹구부림	순수구부림	false	false
純粹자름	순수자름	false	false
純紡績실	순방적실	false	false
純紡실	순방실	false	false
純色度	순색도	false	false
純農軍	순농군	false	false
純金屬工學	순금속공학	false	false
純陰曆	순음력	false	false
純雅하다	순아하다	false	false
純고기量	순고기량	false	false
純꽃눈	순꽃눈	false	false
純쇠돌	순쇠돌	false	false
純젖	순젖	false	false
純털	순털	false	false
純털率	순털률	false	false
純털실	순털실	false	false
紗錦	사금	false	false
紙型映畫	지형영화	false	false
紙型版종이	지형판종이	false	false
紙票	지표	false	false
紙葉	지엽	false	false
素煉	소련	false	false
紡毛機	방모기	false	false
紡毛실	방모실	false	false
紡毛천	방모천	false	false
紡績꼰실	방적꼰실	false	false
紡錘形떼	방추형떼	false	false
紡錘油	방추유	false	false
索具	색구	false	false
索緖工	삭서공	false	false
索緖機	삭서기	false	false
索緖취	삭서취	false	false
索道工	삭도공	false	false
索道起重機	삭도기중기	false	false
索道바가지	삭도바가지	false	false
紫外燈	자외등	false	false
紫外線乾燥	자외선건조	false	false
紫外線빛거르개	자외선빛거르개	false	false
紫朱雲母조개	자주운모조개	false	false
紫朱각산무늬밤나비	자주각산무늬밤나비	false	false
紫朱꽃자리풀	자주꽃자리풀	false	false
紫朱애기범밤나비	자주애기범밤나비	false	false
紫朱왜가리	자주왜가리	false	false
紫朱툭한발밤나비	자주툭한발밤나비	false	false
紫極	자극	false	false
紫珠눈섭밤나비	자주눈섭밤나비	false	false
紫色쐐기밤나비	자색쐐기밤나비	false	false
紫藍色症	자남색증	false	false
紫蘭草	자란초	false	false
紫虛頭	자허두	false	false
紫陌	자맥	false	false
紬小衫	주소삼	false	false
紬紡織	주방직	false	false
累	루	false	false
累世	루세	false	false
累乘	루승	false	false
累乘根	루승근	false	false
累千	루천	false	false
累千年	루천년	false	false
累卵之勢	루란지세	false	false
累增	루증	false	false
累增되다	루증되다	false	false
累增하다	루증하다	false	false
累巨萬	루거만	false	false
累巨萬年	루거만년	false	false
累巨萬財	루거만재	false	false
累巨萬金	루거만금	false	false
累差	루차	false	false
累德	루덕	false	false
累日	루일	false	false
累月	루월	false	false
累次	루차	false	false
累減	루감	false	false
累減稅	루감세	false	false
累減되다	루감되다	false	false
累減하다	루감하다	false	false
累犯	루범	false	false
累犯하다	루범하다	false	false
累百	루백	false	false
累科	루과	false	false
累科하다	루과하다	false	false
累積	루적	false	false
累積線量	루적선량	false	false
累積되다	루적되다	false	false
累積하다	루적하다	false	false
累萬	루만	false	false
累萬金	루만금	false	false
累計	루계	false	false
累計하다	루계하다	false	false
累變	루변	false	false
累責	루책	false	false
累退稅	루퇴세	false	false
累進	루진	false	false
累進交雜	루진교잡	false	false
累進稅	루진세	false	false
累進都給制	루진도급제	false	false
累進都給支拂制	루진도급지불제	false	false
累進都給生活費	루진도급생활비	false	false
累進都給賃金制	루진도급임금제	false	false
累進하다	루진하다	false	false
細分販賣	세분판매	false	false
細分販賣하다	세분판매하다	false	false
細分賣臺	세분매대	false	false
細小商品	세소상품	false	false
細小漁撈	세소어로	false	false
細小漁業	세소어업	false	false
細浦郡	세포군	false	false
細畫紙	세화지	false	false
細胞分裂	세포분렬	false	false
細胞分裂週期	세포분렬주기	false	false
細胞外飽和	세포외포화	false	false
細胞會	세포회	false	false
細胞會議	세포회의	false	false
細胞模樣體系	세포모양체계	false	false
細胞模樣體系計算器	세포모양체계계산기	false	false
細胞質分裂	세포질분렬	false	false
細胞사이質	세포사이질	false	false
細胞숨쉬기	세포숨쉬기	false	false
細苧布	세저포	false	false
細菌偵察	세균정찰	false	false
細部土壤圖	세부토양도	false	false
細部均衡	세부균형	false	false
細部指標	세부지표	false	false
細部探索	세부탐색	false	false
細部計劃化	세부계획화	false	false
細雨性降水	세우성강수	false	false
細頸囊蟲	세경낭충	false	false
細대	세대	false	false
紳士옷	신사옷	false	false
紹介信	소개신	false	false
紹介板	소개판	false	false
紺靑	곤청	false	false
紺靑色	곤청색	false	false
終朝	종조	false	false
終期微動	종기미동	false	false
終槽	종조	false	false
終無하다	종무하다	false	false
終結終止	종결종지	false	false
終結述語	종결술어	false	false
終結토	종결토	false	false
終話	종화	false	false
終話되다	종화되다	false	false
終話하다	종화하다	false	false
終路	종로	false	false
組上學	조상학	false	false
組合散亂	조합산란	false	false
組合散亂分光分析	조합산란분광분석	false	false
組合벌	조합벌	false	false
組工具	조공구	false	false
組成行列	조성행렬	false	false
組立埠頭	조립부두	false	false
組立水門	조립수문	false	false
組立自動線	조립자동선	false	false
組編機	조편기	false	false
組練	조련	false	false
組織不和合性	조직불화합성	false	false
組織員	조직원	false	false
組織圖	조직도	false	false
組織市場	조직시장	false	false
組織撮影	조직촬영	false	false
組織觀念	조직관념	false	false
組織連繫物	조직련계물	false	false
組織무늬뜨개	조직무늬뜨개	false	false
組織안쪼임	조직안쪼임	false	false
結合判斷	결합판단	false	false
結合操縱體系	결합조종체계	false	false
結合母音	결합모음	false	false
結合法	결합법	false	false
結合裝置	결합장치	false	false
結合複合文	결합복합문	false	false
結合間隔	결합간격	false	false
結合물氣	결합물기	false	false
結夏僧	결하승	false	false
結婚禮式	결혼례식	false	false
結婚色	결혼색	false	false
結婚裝飾	결혼장식	false	false
結實肥料	결실비료	false	false
結弧	결호	false	false
結晶化中心	결정화중심	false	false
結晶化學的轉換	결정화학적전환	false	false
結晶化溫度	결정화온도	false	false
結晶心	결정심	false	false
結晶水化物	결정수화물	false	false
結晶漆物	결정칠물	false	false
結晶送話機	결정송화기	false	false
結晶겨레	결정겨레	false	false
結晶셈管	결정셈관	false	false
結果園	결과원	false	false
結果木	결과목	false	false
結果部門	결과부문	false	false
結核化學豫防	결핵화학예방	false	false
結線工	결선공	false	false
結縛鐵絲	결박철사	false	false
結語重疊	결어중첩	false	false
絕塵	절진	false	false
絕塵하다	절진하다	false	false
絕對延長	절대연장	false	false
絕對格	절대격	false	false
絕對準位	절대준위	false	false
絕對的時間	절대적시간	false	false
絕對的現象	절대적현상	false	false
絕對的늘임	절대적늘임	false	false
絕對的세기	절대적세기	false	false
絕對言語	절대언어	false	false
絕對零度	절대령도	false	false
絕對音響零準位	절대음향령준위	false	false
絕對高	절대고	false	false
絕緣物革命	절연물혁명	false	false
絕緣이음목	절연이음목	false	false
絕緣틀	절연틀	false	false
絕編	절편	false	false
絕繭刀	절견도	false	false
絕耳法	절이법	false	false
絕趣	절취	false	false
給水司令體系	급수사령체계	false	false
給水工	급수공	false	false
給水가지管	급수가지관	false	false
給熱	급열	false	false
給熱發電所	급열발전소	false	false
給繭器	급견기	false	false
給與	급여	false	false
給與되다	급여되다	false	false
給與하다	급여하다	false	false
給鑛構造	급광구조	false	false
給鑛通路	급광통로	false	false
給電司令所	급전사령소	false	false
給食者	급식자	false	false
統一符號	통일부호	false	false
統一綱領	통일강령	false	false
統一마당論	통일마당론	false	false
統制主	통제주	false	false
統制分級	통제분급	false	false
統制數字	통제수자	false	false
統制時分	통제시분	false	false
統節	통절	false	false
統計力學	통계력학	false	false
統計的測定體系	통계적측정체계	false	false
絶對的時稱	절대적시칭	false	false
絹紡紬	견방주	false	false
絹紡績실	견방적실	false	false
絹織工	견직공	false	false
絹이김	견이김	false	false
經	경	false	false
經先	경선	false	false
經典	경전	false	false
經常補修	경상보수	false	false
經常觀察	경상관찰	false	false
經常計算	경상계산	false	false
經常貯藏品	경상저장품	false	false
經律	경률	false	false
經歷書	경력서	false	false
經濟事業	경제사업	false	false
經濟募捐	경제모연	false	false
經濟參謀部	경제참모부	false	false
經濟合營	경제합영	false	false
經濟命脈	경제명맥	false	false
經濟地區	경제지구	false	false
經濟宣傳	경제선전	false	false
經濟成分	경제성분	false	false
經濟煽動	경제선동	false	false
經濟煽動隊	경제선동대	false	false
經濟煽動隊員	경제선동대원	false	false
經濟的強制	경제적강제	false	false
經濟的槓杆	경제적공간	false	false
經濟的肥沃度	경제적비옥도	false	false
經濟祝典	경제축전	false	false
經濟科學	경제과학	false	false
經濟綱領	경제강령	false	false
經濟道德生活	경제도덕생활	false	false
經濟일군	경제일군	false	false
經營	경영	false	false
經營上管理權	경영상관리권	false	false
經營操縱學	경영조종학	false	false
經營試錐	경영시추	false	false
經營되다	경영되다	false	false
經營하다	경영하다	false	false
經理形態	경리형태	false	false
經理生活	경리생활	false	false
經理軍官	경리군관	false	false
經緯網	경위망	false	false
經行	경행	false	false
經行하다	경행하다	false	false
經通	경통	false	false
經通機	경통기	false	false
經閉	경페	false	false
經驗的인것	경험적인것	false	false
經驗統計的方法	경험통계적방법	false	false
綜合加工盤	종합가공반	false	false
綜合掘進機	종합굴진기	false	false
綜合採炭機	종합채탄기	false	false
綜合敎會	종합교회	false	false
綜合映寫室	종합영사실	false	false
綜合治療場	종합치료장	false	false
綜合的均衡	종합적균형	false	false
綜合的幹部養成基地	종합적간부양성기지	false	false
綜合的形態	종합적형태	false	false
綜合的成句	종합적성구	false	false
綜合的構造	종합적구조	false	false
綜合的機械化	종합적기계화	false	false
綜合的機械동발	종합적기계동발	false	false
綜合精鑛	종합정광	false	false
綜合總譜	종합총보	false	false
綜合脫穀機	종합탈곡기	false	false
綜合臺	종합대	false	false
綜合試驗	종합시험	false	false
綜合農場	종합농장	false	false
綜合選擇浮選	종합선택부선	false	false
綜合體操臺	종합체조대	false	false
綜合가시臺	종합가시대	false	false
綜覽分析	종람분석	false	false
綜覽圖	종람도	false	false
綜覽日氣圖	종람일기도	false	false
綜覽氣象學	종람기상학	false	false
綜覽狀態	종람상태	false	false
綜覽過程	종람과정	false	false
綜覽電報	종람전보	false	false
綠	녹	false	false
綠內障	록내장	false	false
綠化	록화	false	false
綠化樹木	록화수목	false	false
綠化近衛隊	록화근위대	false	false
綠化되다	록화되다	false	false
綠化하다	록화하다	false	false
綠地	록지	false	false
綠地帶	록지대	false	false
綠地網	록지망	false	false
綠地體系	록지체계	false	false
綠地띠	록지띠	false	false
綠塞風	록새풍	false	false
綠塞바람	록새바람	false	false
綠官	록관	false	false
綠帳	록장	false	false
綠彩	록채	false	false
綠林	록림	false	false
綠林客	록림객	false	false
綠林豪傑	록림호걸	false	false
綠林豪客	록림호객	false	false
綠林黨	록림당	false	false
綠柱玉	록주옥	false	false
綠柱石	록주석	false	false
綠楊	록양	false	false
綠楊버들	록양버들	false	false
綠樹	록수	false	false
綠水	록수	false	false
綠水靑山	록수청산	false	false
綠波	록파	false	false
綠泥	록니	false	false
綠泥石	록니석	false	false
綠液	록액	false	false
綠灰色	록회색	false	false
綠瓷	록자	false	false
綠疆病	록강병	false	false
綠疆菌	록강균	false	false
綠磁	록자	false	false
綠礬	록반	false	false
綠礬蒼朮丸	록반창출환	false	false
綠窓朱戶	록창주호	false	false
綠竹	록죽	false	false
綠竹猗猗하다	록죽의의하다	false	false
綠簾石	록렴석	false	false
綠紫色	록자색	false	false
綠羅	록라	false	false
綠耳	록이	false	false
綠肥	록비	false	false
綠肥作物	록비작물	false	false
綠腺	록선	false	false
綠色	녹색	false	false
綠色䩞	록색점	false	false
綠色丹粧	록색단장	false	false
綠色化粧品	록색화장품	false	false
綠色植物	록색식물	false	false
綠色盲	록색맹	false	false
綠色腫	록색종	false	false
綠色革命	록색혁명	false	false
綠色감탕	록색감탕	false	false
綠色비둘기	록색비둘기	false	false
綠色작은깡충	록색작은깡충	false	false
綠色작은멸구	록색작은멸구	false	false
綠色큰멸구	록색큰멸구	false	false
綠苔	록태	false	false
綠茶	록다	false	false
綠草	록초	false	false
綠葉	록엽	false	false
綠藻	록조	false	false
綠藻植物	록조식물	false	false
綠藻類	록조류	false	false
綠蟻	록의	false	false
綠衣	록의	false	false
綠衣紅裳	록의홍상	false	false
綠褐色	록갈색	false	false
綠野	록야	false	false
綠鉛鑛	록연광	false	false
綠門	록문	false	false
綠陰	록음	false	false
綠陰芳草	록음방초	false	false
綠雨	록우	false	false
綠靑	록청	false	false
綠風內障	록풍내장	false	false
綠髮	록발	false	false
綠鬢	록빈	false	false
綠鬢紅顔	록빈홍안	false	false
綠鱔	록선	false	false
綠막이漆감	녹막이칠감	false	false
綠물	녹물	false	false
綠실	록실	false	false
綠조개	록조개	false	false
綠차	록차	false	false
維持回路	유지회로	false	false
維持時間	유지시간	false	false
綮靴	계화	false	false
網員	망원	false	false
網新聞	망신문	false	false
網樣質	망양질	false	false
網狀內皮肉腫	망상내피육종	false	false
網狀河系	망상하계	false	false
網狀細胞	망상세포	false	false
網狀組織	망상조직	false	false
網狀肉腫	망상육종	false	false
網禮節	망례절	false	false
網競買	망경매	false	false
網笠	망립	false	false
網箭	망전	false	false
網絲壓出機	망사압출기	false	false
網責	망책	false	false
網가루	망가루	false	false
網갈이	망갈이	false	false
綴合	철합	false	false
綴合하다	철합하다	false	false
綸旨	륜지	false	false
綸綍	륜발	false	false
綸音	륜음	false	false
綺絹	기견	false	false
綾	릉	false	false
綾屬	릉속	false	false
綾紗	릉사	false	false
綾紬	릉주	false	false
綾絹	릉견	false	false
綾緞	릉단	false	false
綾織	릉직	false	false
綾羅	릉라	false	false
綾羅匠	릉라장	false	false
綾羅紬	릉라주	false	false
綾羅錦繡	릉라금수	false	false
綾羅錦衣	릉라금의	false	false
綾붙이	릉붙이	false	false
綿亢羅	면항라	false	false
綿室開俵機	면실개표기	false	false
綿捲工	면권공	false	false
綿毛달리	면모달리	false	false
綿紡績실	면방적실	false	false
綿絲織物	면사직물	false	false
綿綾織	면릉직	false	false
綿草신	면초신	false	false
