hanja	hangul	require_hanja	require_hangul
醋쉬엉	촛쉬엉	false	false
醋아재비	초아재비	false	false
醋친눔	초친눔	false	false
醋친늠	초친늠	false	false
醬粥	장죽	false	false
醬缸덕	장항덕	false	false
醬缸두껑	장항두껑	false	false
醬缸두께	장항두께	false	false
醬缸두에	장항두에	false	false
醬缸뒤	장항뒤	false	false
醬缸뚜껭이	장항뚜껭이	false	false
醬缸뚜꿰	장항뚜꿰	false	false
醬缸터	장항터	false	false
醬개미	장개미	false	false
醬곡도리	장곡도리	false	false
醬광臺	장광대	false	false
醬괭	장괭	false	false
醬구방	장구방	false	false
醬국	장국	false	false
醬그륵	장그륵	false	false
醬그방	장그방	false	false
醬까시	장까시	false	false
醬깍정	장깍정	false	false
醬깍젱이	장깍젱이	false	false
醬깡	장깡	false	false
醬꼬비	장꼬비	false	false
醬꼭도리	장꼭도리	false	false
醬꾸실	장꾸실	false	false
醬단지뚜게	장단지뚜게	false	false
醬도가지	장도가지	false	false
醬독庫房	장독고방	false	false
醬독광	장독광	false	false
醬독뒤	장독뒤	false	false
醬독떠꺼리	장독떠꺼리	false	false
醬독떠껑	장독떠껑	false	false
醬독떠께	장독떠께	false	false
醬독뚜꺼리	장독뚜꺼리	false	false
醬독뚜께	장독뚜께	false	false
醬독뚜껭	장독뚜껭	false	false
醬독뚜껭이	장독뚜껭이	false	false
醬독뚜낑이	장독뚜낑이	false	false
醬독뚜벙	장독뚜벙	false	false
醬독뚜베이	장독뚜베이	false	false
醬독띠빙이	장독띠빙이	false	false
醬독사래	장독사래	false	false
醬독서래기	장독서래기	false	false
醬둑	장둑	false	false
醬둑臺	장둑대	false	false
醬둑間	장둑간	false	false
醬둑강	장둑강	false	false
醬둑거리	장둑거리	false	false
醬둑뚜껑	장둑뚜껑	false	false
醬둑소대	장둑소대	false	false
醬둑소루게	장둑소루게	false	false
醬둑수래	장둑수래	false	false
醬떠께이	장떠께이	false	false
醬떼께	장떼께	false	false
醬뚜가리	장뚜가리	false	false
醬뚜거리	장뚜거리	false	false
醬뚜기	장뚜기	false	false
醬뚜깡	장뚜깡	false	false
醬뚜깽이	장뚜깽이	false	false
醬뚜껑이	장뚜껑이	false	false
醬뚜께	장뚜께	false	false
醬뚜껭이	장뚜껭이	false	false
醬뚜끼	장뚜끼	false	false
醬뜨껭	장뜨껭	false	false
醬물	장물	false	false
醬물국자	장물국자	false	false
醬물무리	장물무리	false	false
醬물오가리	장물오가리	false	false
醬반대기	장반대기	false	false
醬밴대기	장밴대기	false	false
醬버렝이	장버렝이	false	false
醬뻬기	장뻬기	false	false
醬소두랑	장소두랑	false	false
醬소래	장소래	false	false
醬종그레기	장종그레기	false	false
醬종재기	장종재기	false	false
醬종지	장종지	false	false
醬지즘	장지즘	false	false
醬지짐	장지짐	false	false
醬추바리	장추바리	false	false
醬쿡	장쿡	false	false
重벌	중벌	false	false
野俗시리	야속시리	false	false
野시롭다	야시롭다	false	false
量끈	양끈	false	false
量끗	양끗	false	false
量테기	양테기	false	false
金盞하	금잔하	false	false
金鷄랄	금계랄	false	false
金덩거리	금덩거리	false	false
金뎅이	금뎅이	false	false
金도꾸	금도꾸	false	false
金딩이	금딩이	false	false
金몰개	금몰개	false	false
金반재	금반재	false	false
金비네	금비네	false	false
金싸래기	금싸래기	false	false
金싸리기	금싸리기	false	false
針게기	침게기	false	false
針쟁이	침쟁이	false	false
鈍바리	둔바리	false	false
鈍챙이	둔챙이	false	false
鈍텡이	둔텡이	false	false
鉛筆깍	연필깍	false	false
銀杏남	은행남	false	false
銀杏낭	은행낭	false	false
銀구술	은구술	false	false
銀구실	은구실	false	false
銀까락지	은까락지	false	false
銀방구리	은방구리	false	false
銀방우리	은방우리	false	false
銀비네	은비네	false	false
銀상의	은상의	false	false
銀상이	은상이	false	false
銀수제	은수제	false	false
銀에	은에	false	false
銀조	은조	false	false
銀조우	은조우	false	false
銀조이	은조이	false	false
銃바지	총바지	false	false
銃쟁이	총쟁이	false	false
錘돌	추돌	false	false
鍍金漆	멕기칠	false	false
鍍金漆하다	멕기칠하다	false	false
鍼재이	침재이	false	false
鎔燐	용인	false	false
鐵匠房	철장방	false	false
鐵匠왕	철장왕	false	false
鐵桶겉다	철통겉다	false	false
鐵桶겉이	철통겉이	false	false
鐵甲복젱이	철갑복젱이	false	false
鐵絲줄	철사줄	false	false
鐵가치	철가치	false	false
鐵쇠	철쇠	false	false
鐵알	철알	false	false
鐵쟁이	철쟁이	false	false
鐵젱이	철젱이	false	false
鐵질	철질	false	false
長常에	장상에	false	false
長指손가락	장지손가락	false	false
長斫가비	장작가비	false	false
長斫개피	장작개피	false	false
長斫거리	장작거리	false	false
長斫데미	장작데미	false	false
長斫무디기	장작무디기	false	false
長斫숱	장작숱	false	false
長斫테미	장작테미	false	false
長頭魚	장두어	false	false
長가지	장가지	false	false
長귀클	장귀클	false	false
長기틀	장기틀	false	false
長나무	장나무	false	false
長낫	장낫	false	false
長대낫	장대낫	false	false
長대바눌	장대바눌	false	false
長대바늘	장대바늘	false	false
長덕석	장덕석	false	false
長소까락	장소까락	false	false
長손고락	장손고락	false	false
長손구락	장손구락	false	false
長스레	장스레	false	false
長쓰레	장쓰레	false	false
長조캐	장조캐	false	false
門內祭	문내제	false	false
門前	문전	false	false
門前告祀	문전고사	false	false
門前床	문전상	false	false
門前祭	문전제	false	false
門前고시	문전고시	false	false
門外拜	문외배	false	false
門木	문목	false	false
門祭	문제	false	false
門거리	문거리	false	false
門걸새	문걸새	false	false
門걸쎄	문걸쎄	false	false
門걸쒜	문걸쒜	false	false
門고냥	문고냥	false	false
門고렝이	문고렝이	false	false
門고루	문고루	false	false
門고리	문고리	false	false
門고망	문고망	false	false
門고비	문고비	false	false
門골갱이	문골갱이	false	false
門골게이	문골게이	false	false
門구녁	문구녁	false	false
門구녕	문구녕	false	false
門구먹	문구먹	false	false
門구무	문구무	false	false
門구뭉	문구뭉	false	false
門구영	문구영	false	false
門귀녕	문귀녕	false	false
門꼬다리	문꼬다리	false	false
門꼬리	문꼬리	false	false
門꼴게이	문꼴게이	false	false
門끄멍	문끄멍	false	false
門뎔귀	문뎔귀	false	false
門밲	문밲	false	false
門베기	문베기	false	false
門슬柱	문슬주	false	false
門시地枋	문시지방	false	false
門웃祭	문웃제	false	false
門적지	문적지	false	false
門제비	문제비	false	false
門조	문조	false	false
門조오	문조오	false	false
門조우	문조우	false	false
門조이	문조이	false	false
門종오	문종오	false	false
門종우	문종우	false	false
門주두리	문주두리	false	false
門주드리	문주드리	false	false
門주박	문주박	false	false
門중서리	문중서리	false	false
門지두리	문지두리	false	false
門지둥	문지둥	false	false
門지반	문지반	false	false
門짜갑	문짜갑	false	false
門째기	문째기	false	false
門쪼	문쪼	false	false
門쪽	문쪽	false	false
門처망	문처망	false	false
門첩시	문첩시	false	false
門치박	문치박	false	false
門쾅	문쾅	false	false
門터박	문터박	false	false
門텅	문텅	false	false
門텍	문텍	false	false
門통	문통	false	false
門투박	문투박	false	false
門툭	문툭	false	false
門트망	문트망	false	false
門트매기	문트매기	false	false
門트멍	문트멍	false	false
門틈배기	문틈배기	false	false
門푸출	문푸출	false	false
開化주머니	개화주머니	false	false
開鐵	개철	false	false
開鐵쉐	개철쉐	false	false
開주미	개주미	false	false
開줍치	개줍치	false	false
開투머니	개투머니	false	false
閑無歲月허다	한무세월허다	false	false
間가르다	간가르다	false	false
間막이하다	간막이하다	false	false
防川나다	방천나다	false	false
防川도랑	방천도랑	false	false
防川둑	방천둑	false	false
防牌은	방패은	false	false
防築두룩	방축두룩	false	false
附缸단디	부항단디	false	false
限定없이	한정없이	false	false
限死고	한사고	false	false
限死라꼬	한사라꼬	false	false
限死쿠	한사쿠	false	false
限量웂다	한량웂다	false	false
限껀	한껀	false	false
限끗	한끗	false	false
限웂다	한웂다	false	false
限펭생	한펭생	false	false
限허고	한허고	false	false
陰凶시룹다	음흉시룹다	false	false
陰地말	음짓말	false	false
陰강	음강	false	false
陰달지다	음달지다	false	false
陳外家집	진외갓집	false	false
陳웨가	진웨가	false	false
陸地물질	육지물질	false	false
陸땅	육땅	false	false
陽地달굼	양지달굼	false	false
陽地바리	양지바리	false	false
陽地발르다	양지발르다	false	false
陽地밭	양지밭	false	false
險시랍다	험시랍다	false	false
雄줄레	웅줄레	false	false
雄하다	웅하다	false	false
雇馬場	고마장	false	false
雙가르마	쌍가르마	false	false
雙가매	쌍가매	false	false
雙가메	쌍가메	false	false
雙가풀	쌍가풀	false	false
雙거네	쌍거네	false	false
雙건네	쌍건네	false	false
雙고란히	쌍고란히	false	false
雙군디	쌍군디	false	false
雙그란히	쌍그란히	false	false
雙까락지	쌍까락지	false	false
雙나라이	쌍나라이	false	false
雙나라히	쌍나라히	false	false
雙나란히	쌍나란히	false	false
雙녜	쌍녜	false	false
雙대이	쌍대이	false	false
雙댕이	쌍댕이	false	false
雙도이	쌍도이	false	false
雙됭이	쌍됭이	false	false
雙두	쌍두	false	false
雙두이	쌍두이	false	false
雙둥	쌍둥	false	false
雙뒝이	쌍뒝이	false	false
雙뒤	쌍뒤	false	false
雙뒹이	쌍뒹이	false	false
雙디	쌍디	false	false
雙디이	쌍디이	false	false
雙딩이	쌍딩이	false	false
雙메이	쌍메이	false	false
雙멩이	쌍멩이	false	false
雙바	쌍바	false	false
雙지둥	쌍지둥	false	false
雙커풀	쌍커풀	false	false
雙테이	쌍테이	false	false
雜貨商會	잡화상회	false	false
雜동사이	잡동사이	false	false
雜둥이	잡둥이	false	false
雜밥	잡밥	false	false
雜뱅이	잡뱅이	false	false
雜부룽이	잡부룽이	false	false
雜사셀	잡사셀	false	false
雜소리	잡소리	false	false
雜질	잡질	false	false
雜플	잡플	false	false
雨裝쓰다	우장쓰다	false	false
零縮없다	영축없다	false	false
零落읏다	영락읏다	false	false
零落읏이	영락읏이	false	false
露文하다	노문하다	false	false
靈芝버섭	영지버섭	false	false
靑毒	청독	false	false
靑氣	청기	false	false
靑盲가니	청맹가니	false	false
靑銅화리	청동화리	false	false
靑靑말	청청말	false	false
靑가개비	청가개비	false	false
靑가게비	청가게비	false	false
靑갈개비	청갈개비	false	false
靑갈게비	청갈게비	false	false
靑개	청개	false	false
靑개개비	청개개비	false	false
靑개고락지	청개고락지	false	false
靑개고리	청개고리	false	false
靑개구막지	청개구막지	false	false
靑게게비	청게게비	false	false
靑깨고락지	청깨고락지	false	false
靑깨고리	청깨고리	false	false
靑깨구락지	청깨구락지	false	false
靑깨구래이	청깨구래이	false	false
靑깨구리	청깨구리	false	false
靑너구리	청너구리	false	false
靑도고리	청도고리	false	false
靑동	청동	false	false
靑둥	청둥	false	false
靑멀구	청멀구	false	false
靑멕자구	청멕자구	false	false
靑멕장구	청멕장구	false	false
靑멱자구	청멱자구	false	false
靑밤	청밤	false	false
靑자	청자	false	false
靑저거리	청저거리	false	false
靑저구리	청저구리	false	false
靑조거리	청조거리	false	false
靑조고리	청조고리	false	false
靑조구리	청조구리	false	false
靑지	청지	false	false
靑포두	청포두	false	false
靑포래	청포래	false	false
鞋	혜	false	false
鞍裝도곰	안장도곰	false	false
鞍裝도금	안장도금	false	false
韓國醬물	한국장물	false	false
韓瓦집	한와집	false	false
頂시리	정시리	false	false
順내기	순내기	false	false
順더기	순더기	false	false
順데기	순데기	false	false
順데이	순데이	false	false
順뒤이	순뒤이	false	false
順디기	순디기	false	false
領收紙	영수지	false	false
領收정	영수정	false	false
頭上	두상	false	false
頭尾하다	두미하다	false	false
頭脫	두탈	false	false
願컷	원컷	false	false
類달르다	유달르다	false	false
風神꼬라지	풍신꼬라지	false	false
風神할마이	풍신할마이	false	false
風船줄	풍선줄	false	false
風고	풍고	false	false
風구데	풍구데	false	false
風그	풍그	false	false
風깃독	풍깃독	false	false
風무	풍무	false	false
風빙	풍빙	false	false
風산	풍산	false	false
風장	풍장	false	false
飛行구	비행구	false	false
食前바랑	식전바랑	false	false
食口	식구	false	false
食器뚜에	식기뚜에	false	false
養漱질	양수질	false	false
養아부지	양아부지	false	false
養하다	양하다	false	false
餘불	여불	false	false
餘불디기	여불디기	false	false
饅頭기	만두기	false	false
首심방	수심방	false	false
香氣럽다	향기럽다	false	false
香氣하다	향기하다	false	false
香水벵	향수벵	false	false
香냉기	향냉기	false	false
香지다	향지다	false	false
馬上八字	마상팔자	false	false
馬上하다	마상하다	false	false
馬廏門	마구문	false	false
馬廏間	마구간	false	false
馬廏거름	마굿거름	false	false
馬廏군	마구군	false	false
馬廏동	마구동	false	false
馬廏두엄	마구두엄	false	false
馬廏정지	마구정지	false	false
馬廏짓	마구짓	false	false
馬廏창	마구창	false	false
馬廏체	마구체	false	false
馬廳	마청	false	false
馬珠木	마주목	false	false
馬間	마간	false	false
馬답	마답	false	false
驕慢시룹다	교만시룹다	false	false
驕되다	교되다	false	false
驚症허다	경증허다	false	false
骸骨바가치	해골바가치	false	false
骸骨바각지	해골바각지	false	false
骸骨박데기	해골박데기	false	false
骸骨빡디기	해골빡디기	false	false
體統머리	체통머리	false	false
體面없다	체면없다	false	false
高外家	고외가	false	false
高祖할매	고조할매	false	false
高祖할배	고조할배	false	false
高等학상	고등학상	false	false
高等핵교	고등핵교	false	false
高손지	고손지	false	false
高헬압	고헬압	false	false
髥	염	false	false
鬱火벵	울화벵	false	false
鬼神손	귀신손	false	false
魂-魄	혼두백	false	false
魂怯나다	혼겁나다	false	false
魂魄상지	혼백상지	false	false
魂구녁	혼구녁	false	false
魂구녕	혼구녕	false	false
魂구영	혼구영	false	false
魂꾸녕나다	혼꾸녕나다	false	false
魂내쿠다	혼내쿠다	false	false
魂달구다	혼달구다	false	false
魂쓰다	혼쓰다	false	false
魂적	혼적	false	false
魂짝	혼짝	false	false
魂침내다	혼침내다	false	false
魚物즌	어물즌	false	false
鳶감개	연감개	false	false
鳶감개이	연감개이	false	false
鳶감기	연감기	false	false
鳶감끼	연감끼	false	false
鳶광개	연광개	false	false
鳶광대	연광대	false	false
鳶까께	연까께	false	false
鳶꾸리	연꾸리	false	false
鳶술	연술	false	false
鳶자사	연자사	false	false
鳶타불	연타불	false	false
鳶탐벌	연탐벌	false	false
鳶테	연테	false	false
鶴膝리	학스리	false	false
鹽化加里	염화가리	false	false
鹽장사	염장사	false	false
麥帽子	맥모자	false	false
麥酒벵	맥주벵	false	false
麥酒집	맥주집	false	false
麻袋	마대	false	false
黃流	황류	false	false
黃漆낭	황칠낭	false	false
黃개오리	황개오리	false	false
黃구링이	황구링이	false	false
黃솔	황솔	false	false
黃시리	황시리	false	false
黃시리젓	황시리젓	false	false
黃알개이	황알개이	false	false
黍粟	서속	false	false
黍粟쌀	서속쌀	false	false
黍粟짚	서속짚	false	false
黑質백직	흑질백직	false	false
黑돔	흑돔	false	false
點배이	점배이	false	false
點백이	점백이	false	false
點뱅이	점뱅이	false	false
點보	점보	false	false
鼓脹벵	고창벵	false	false
鼓脹빙	고창빙	false	false
鼠새온	서새온	false	false
鼠새완	서새완	false	false
鼠새원	서새원	false	false
齷齪시롭다	악착시롭다	false	false
龍고새	용고새	false	false
龍곱세	용곱세	false	false
龍구람	용구람	false	false
龍구름	용구름	false	false
龍구쇄	용구쇄	false	false
龍굴	용굴	false	false
龍누름	용누름	false	false
龍두렁이	용두렁이	false	false
龍두새	용두새	false	false
龍마란	용마란	false	false
龍마럼	용마럼	false	false
龍마로	용마로	false	false
龍마룸	용마룸	false	false
龍마르	용마르	false	false
龍마리	용마리	false	false
龍마림	용마림	false	false
龍말기	용말기	false	false
龍말레	용말레	false	false
龍머름	용머름	false	false
龍머리	용머리	false	false
龍모	용모	false	false
龍모럼	용모럼	false	false
龍모롬	용모롬	false	false
龍모루	용모루	false	false
龍모룸	용모룸	false	false
龍모르	용모르	false	false
龍모리	용모리	false	false
龍모새	용모새	false	false
龍무름	용무름	false	false
龍무새	용무새	false	false
龍므리	용므리	false	false
龍보롬	용보롬	false	false
龍보름	용보름	false	false
龍사리	용사리	false	false
龍새	용새	false	false
龍쇄	용쇄	false	false
龍트럼	용트럼	false	false
龍트레미	용트레미	false	false
龍트르미	용트르미	false	false
龍트름	용트름	false	false
龍파람	용파람	false	false
가不足	가부족	false	false
가床치다	가상치다	false	false
가近方	가근방	false	false
가갈레비鳶	가갈레비연	false	false
가감性	가감성	false	false
가갓房	가갓방	false	false
가거事	가거사	false	false
가것房	가것방	false	false
가겟房이	가겟방이	false	false
가구間	가구간	false	false
가꾸木	가꾸목	false	false
가나員	가나원	false	false
가나婦	가나부	false	false
가녁板	가녁판	false	false
가대評價	가대평가	false	false
가라楸子	가라추자	false	false
가래楸子	가래추자	false	false
가로藥	가로약	false	false
가로飮食	가로음식	false	false
가루劃	가루획	false	false
가루醬	가루장	false	false
가른症	가른징	false	false
가른窓살	가른창살	false	false
가른띠木	가른띠목	false	false
가를沙糖	가를사탕	false	false
가를藥	가를약	false	false
가를飮食	가를음식	false	false
가리牛乳	가리우유	false	false
가리粉	가리분	false	false
가리藥	가리약	false	false
가릿堂	가릿당	false	false
가마귀뭉게方席	가마귀뭉게방석	false	false
가메기方席	가메기방석	false	false
가멘劇	가멘극	false	false
가무치膾	가무치회	false	false
가믐害	가믐해	false	false
가부宅	가부댁	false	false
가부리湯	가부리탕	false	false
가부리白熟	가부리백숙	false	false
가부리鳶	가부리연	false	false
가섹欌	가섹장	false	false
가수園	가수원	false	false
가수欌	가수장	false	false
가슥欌	가슥장	false	false
가시桶	가시통	false	false
가식欌	가식장	false	false
가실酒	가실주	false	false
가우리鳶	가우리연	false	false
가일汁	가일즙	false	false
가일酒	가일주	false	false
가재미膾	가재미회	false	false
가재미食醢	가재미식해	false	false
가잿間	가잿간	false	false
가쟁이椄	가쟁이접	false	false
가제物	가제물	false	false
가지査頓	가지사돈	false	false
가지미膾	가지미회	false	false
가지미食醢	가지미식해	false	false
가지앗間	가지앗간	false	false
가지얏間	가지얏간	false	false
가진床	가진상	false	false
가진床받다	가진상받다	false	false
간公署	간공서	false	false
간年	간년	false	false
간桶	간통	false	false
간粉가루	간분가루	false	false
간醬깍쟁이	간장깍쟁이	false	false
간醬종구래기	간장종구래기	false	false
간醬종구래미	간장종구래미	false	false
간醬종구랭이	간장종구랭이	false	false
간강國	간강국	false	false
간강地	간강지	false	false
간강客	간강객	false	false
간람客	간람객	false	false
간람席	간람석	false	false
간람者	간람자	false	false
간물桶	간물통	false	false
간상家	간상가	false	false
간오員	간오원	false	false
간오師	간오사	false	false
간절炎	간절염	false	false
간조症	간조증	false	false
간줏症	간줏증	false	false
간중席	간중석	false	false
갈打作	갈타작	false	false
갈草	갈초	false	false
갈게비鳶	갈게비연	false	false
갈그牛乳	갈그우유	false	false
갈그粉	갈그분	false	false
갈그藥	갈그약	false	false
갈기牛乳	갈기우유	false	false
갈기粉	갈기분	false	false
갈기藥	갈기약	false	false
감梔子	감치자	false	false
감紅柿	감홍시	false	false
감長대	감장대	false	false
감재炙	감재적	false	false
감재筍	감재순	false	false
갓帽	갓모	false	false
갓房	갓방	false	false
강苔	강태	false	false
강고料	강고료	false	false
강고板	강고판	false	false
강고業	강고업	false	false
강내이粥	강내이죽	false	false
개冬栢	개동백	false	false
개冬栢사리	개동백사리	false	false
개堂	개당	false	false
개寸數	개촌수	false	false
개床	개상	false	false
개心	개심	false	false
개湯	개탕	false	false
개紫雲英	개자운영	false	false
개葡萄	개포도	false	false
개長魚	개장어	false	false
개雜눔	개잡눔	false	false
개雜늠	개잡늠	false	false
개鳶	개연	false	false
개갈레비鳶	개갈레비연	false	false
개구녕書房	개구녕서방	false	false
개구영書房	개구영서방	false	false
개궁기書房	개궁기서방	false	false
개귀녕書房	개귀녕서방	false	false
개다리板	개다리판	false	false
개돌常눔	개돌상눔	false	false
개란症	개란증	false	false
개발仙人掌	개발선인장	false	false
개발草	개발초	false	false
개밥桶	개밥통	false	false
개배재門	개배재문	false	false
개수欌	개수장	false	false
개시欌	개시장	false	false
개아桶	개아통	false	false
개오리鳶	개오리연	false	false
개왓囊	개왓낭	false	false
개왓張	개왓장	false	false
개자床	개자상	false	false
개자리粥	개자리죽	false	false
개핌症	개핌증	false	false
갠水	갠수	false	false
갯張	갯장	false	false
갱水	갱수	false	false
갱邊	갱변	false	false
갱기道	갱기도	false	false
갱피粥	갱피죽	false	false
걋張	걋장	false	false
거居之半	거거지반	false	false
거먼瞳子	거먼동자	false	false
거생이蟲	거생이충	false	false
거세이蟲	거세이충	false	false
거셍이蟲	거셍이충	false	false
거우藥	거우약	false	false
거적鬼神	거적귀신	false	false
거적디기門	거적디기문	false	false
거적띠기門	거적띠기문	false	false
거치門	거치문	false	false
거치때기門	거치때기문	false	false
건酬酌	건수작	false	false
건酬酌하다	건수작하다	false	false
건醉하다	건취하다	false	false
건네山보래기	건네산보래기	false	false
건넷房	건넷방	false	false
건느房	건느방	false	false
건닛山	건닛산	false	false
건닛房	건닛방	false	false
건덜幕	건덜막	false	false
건들幕	건들막	false	false
건력家	건력가	false	false
건력層	건력층	false	false
건력者	건력자	false	false
건주歌	건주가	false	false
건추粥	건추죽	false	false
걸貪하다	걸탐하다	false	false
걸금桶	걸금통	false	false
걸레미桶	걸레미통	false	false
걸채方틀	걸채방틀	false	false
검은瞳子	검은동자	false	false
것桶	것통	false	false
겉房	겉방	false	false
게父님	게부님	false	false
게粥	게죽	false	false
게과書	게과서	false	false
게기廛	게기전	false	false
게기煎	게기전	false	false
게기飯饌	게기반찬	false	false
게나리褓짐	게나리봇짐	false	false
게란湯	게란탕	false	false
게론式	게론식	false	false
게앗張	게앗장	false	false
게와窟	게와굴	false	false
게운機	게운기	false	false
겍자門	겍자문	false	false
겔론式	겔론식	false	false
겔멩子	겔멩자	false	false
겔벡症	겔벡증	false	false
겔벽症	겔벽증	false	false
겔혼半指	겔혼반지	false	false
겔혼寫眞	겔혼사진	false	false
겔혼式	겔혼식	false	false
겜床	겜상	false	false
겡弔事	겡조사	false	false
겡게蠟	겡게랍	false	false
겡기蠟	겡기랍	false	false
겡매人	겡매인	false	false
겡매場	겡매장	false	false
겡상打作	겡상타작	false	false
겡상道	겡상도	false	false
겡옥膏	겡옥고	false	false
겡운機	겡운기	false	false
겡작地	겡작지	false	false
겡작者	겡작자	false	false
겡조電報	겡조전보	false	false
겡찰官	겡찰관	false	false
겡찰署	겡찰서	false	false
겡포臺	겡포대	false	false
겡호員	겡호원	false	false
겨가書	겨가서	false	false
결堂	결당	false	false
결온式	결온식	false	false
겹房	겹방	false	false
경桶	경통	false	false
경낭間	경낭간	false	false
경물桶	경물통	false	false
경박間에	경박간에	false	false
고房	고방	false	false
고田	고전	false	false
고醬	고장	false	false
고가書	고가서	false	false
고과書	고과서	false	false
고구매筍	고구매순	false	false
고넹이方席	고넹이방석	false	false
고도래方席	고도래방석	false	false
고도레方席	고도레방석	false	false
고동枾	고동시	false	false
고두方席	고두방석	false	false
고랑八十	고랑팔십	false	false
고랑葬	고랑장	false	false
고레葬	고레장	false	false
고름葬	고름장	false	false
고리葬	고리장	false	false
고마夫	고마부	false	false
고메場	고메장	false	false
고무夫	고무부	false	false
고물沙工	고물사공	false	false
고상草	고상초	false	false
고상門	고상문	false	false
고새風	고새풍	false	false
고송器	고송기	false	false
고이醬	고이장	false	false
고중四寸	고중사촌	false	false
고치醬	고치장	false	false
고팡門	고팡문	false	false
곤甘酒	곤감주	false	false
곤百	곤백	false	false
곤粥	곤죽	false	false
곤西風	곤서풍	false	false
곤두幕	곤두막	false	false
곤둘八月	곤둘팔월	false	false
곤디幕	곤디막	false	false
곤심風	곤심풍	false	false
곤주歌	곤주가	false	false
골將軍	골장군	false	false
골房마루	골방마루	false	false
골桶	골통	false	false
골甘酒	골감주	false	false
골筆	골필	false	false
골남草	골남초	false	false
골맥이神	골맥이신	false	false
곰보病	곰보병	false	false
곱百	곱백	false	false
공千年	공천년	false	false
공산打作	공산타작	false	false
곶山田	곶산전	false	false
과가書	과가서	false	false
관안菩薩	관안보살	false	false
광房	광방	false	false
광間	광간	false	false
광산打作	광산타작	false	false
괜水	괜수	false	false
괴木	괴목	false	false
괴藥	괴약	false	false
괴얄鬚髥	괴얄수염	false	false
교가書	교가서	false	false
구畓	구답	false	false
구구자酒	구구자주	false	false
구둘房	구둘방	false	false
구둘막農事	구둘막농사	false	false
구들將軍	구들장군	false	false
구라粉	구라분	false	false
구렁欌	구렁장	false	false
구레桶	구레통	false	false
구리網	구리망	false	false
구릿間	구릿간	false	false
구먹筒	구먹통	false	false
구멍筒	구멍통	false	false
구무鳶	구무연	false	false
구묵筒	구묵통	false	false
구사筒	구사통	false	false
구숙房	구숙방	false	false
구시桶	구시통	false	false
구실數	구실수	false	false
구엉桶	구엉통	false	false
구융桶	구융통	false	false
구진沙鉢	구진사발	false	false
국粥	국죽	false	false
국물醬	국물장	false	false
국시板	국시판	false	false
국시粥	국시죽	false	false
국시臺	국시대	false	false
군두幕	군두막	false	false
굴간祭服	굴간제복	false	false
굴근祭服	굴근제복	false	false
굴때桶	굴때통	false	false
굴렛鬚髥	굴렛수염	false	false
굴룬飮食	굴룬음식	false	false
굴피張	굴피장	false	false
굼숭花	굼숭화	false	false
굽도로紙	굽도로지	false	false
굽돌紙	굽돌지	false	false
굽두紙	굽두지	false	false
굽둘紙	굽둘지	false	false
궁間	궁간	false	false
궁글桶	궁글통	false	false
궁급症	궁급증	false	false
궝桶	궝통	false	false
궤깃點	궤깃점	false	false
궤팡門	궤팡문	false	false
궷房	궷방	false	false
궷門	궷문	false	false
귀桶	귀통	false	false
귀椽	귀연	false	false
귀簪	귀잠	false	false
귀膜	귀막	false	false
귀農事	귀농사	false	false
귀鼓膜	귀고막	false	false
그後年	그후년	false	false
그昨年	그작년	false	false
그番	그번	false	false
그물間	그물간	false	false
글廳	글청	false	false
금소花	금소화	false	false
급겡사地	급겡사지	false	false
긍굴桶	긍굴통	false	false
기公女	기공녀	false	false
기公子	기공자	false	false
기婦人	기부인	false	false
기椽木	기연목	false	false
기母	기모	false	false
기簪	기잠	false	false
기膜	기막	false	false
기金屬	기금속	false	false
기간支	기간지	false	false
기간車	기간차	false	false
기간銃	기간총	false	false
기간長	기간장	false	false
기간지炎	기간지염	false	false
기게毒	기게독	false	false
기겟毒	기겟독	false	false
기구萬丈	기구만장	false	false
기국民	기국민	false	false
기국船	기국선	false	false
기기毒	기기독	false	false
기동女	기동녀	false	false
기동子	기동자	false	false
기렁醬	기렁장	false	false
기멍桶	기멍통	false	false
기물桶	기물통	false	false
기빈室	기빈실	false	false
기빈席	기빈석	false	false
기성헤費	기성헤비	false	false
기셍品	기셍품	false	false
기셍服	기셍복	false	false
기순者	기순자	false	false
기암症	기암증	false	false
기약書	기약서	false	false
기약金	기약금	false	false
기양地	기양지	false	false
기엉桶	기엉통	false	false
기염性	기염성	false	false
기영桶	기영통	false	false
기융물桶	기융물통	false	false
기인性	기인성	false	false
기인相	기인상	false	false
기중品	기중품	false	false
긴醬	긴장	false	false
긴물桶	긴물통	false	false
길字	길자	false	false
길門	길문	false	false
김醬	김장	false	false
깃대鳶	깃대연	false	false
깃물桶	깃물통	false	false
깅이粥	깅이죽	false	false
까마구四寸	까마구사촌	false	false
까막所	까막소	false	false
까만瞳子	까만동자	false	false
까시方席	까시방석	false	false
까자商	까자상	false	false
까자店	까자점	false	false
까재미膾	까재미회	false	false
까재미食醢	까재미식해	false	false
까지乾菜	까지건채	false	false
까지炙	까지적	false	false
까지煎	까지전	false	false
까지膾	까지회	false	false
까지色	까지색	false	false
까지菜	까지채	false	false
까지미膾	까지미회	false	false
까지미食醢	까지미식해	false	false
깍等	깍등	false	false
깍바지鳶	깍바지연	false	false
깍바치鳶	깍바치연	false	false
깍짓間	깍짓간	false	false
깎개標	깎개표	false	false
깔딱症	깔딱증	false	false
